minutes_roll_3,element,value,bonus_roll_3,goals_conceded_roll_5,ict_index_roll_5,total_points_roll_5,api_minutes_roll_5,next_was_home,api_minutes_roll_3,ict_index_roll_3,total_points_roll_3,round,minutes_roll_5,api_saves_roll_3,goals_conceded_roll_3,saves_roll_3,bps_roll_3,clean_sheets_roll_5,saves_roll_5,api_saves_roll_5,clean_sheets_roll_3,bonus_roll_5,bps_roll_5,next_opponent_strength,target_points
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,289,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
90.0,314,50,0.0,1.0,2.4,3.0,90.0,True,90.0,2.4,3.0,1,90.0,3.0,1.0,3.0,15.0,0.0,3.0,3.0,0.0,0.0,15.0,3.0,3.0
90.0,314,50,0.0,1.0,2.3499999999999996,3.0,90.0,False,90.0,2.3499999999999996,3.0,2,90.0,3.0,1.0,3.0,14.0,0.0,3.0,3.0,0.0,0.0,14.0,3.0,2.0
90.0,314,50,0.0,1.3333333333333333,2.533333333333333,2.6666666666666665,90.0,True,90.0,2.533333333333333,2.6666666666666665,3,90.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,13.333333333333334,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,13.333333333333334,3.0,8.0
90.0,314,50,0.3333333333333333,1.0,2.5,4.0,90.0,True,90.0,2.533333333333333,4.333333333333333,4,90.0,3.3333333333333335,1.0,3.3333333333333335,17.666666666666668,0.25,3.25,3.25,0.3333333333333333,0.25,17.0,3.0,1.0
90.0,314,50,0.3333333333333333,1.0,2.38,3.4,90.0,False,90.0,2.4,3.6666666666666665,5,90.0,3.0,1.0,3.0,16.333333333333332,0.2,3.0,3.0,0.3333333333333333,0.2,15.4,3.0,1.0
90.0,314,50,0.3333333333333333,1.4,2.0799999999999996,3.0,90.0,False,90.0,1.7333333333333334,3.3333333333333335,6,90.0,2.0,1.3333333333333333,2.0,12.333333333333334,0.2,2.6,2.6,0.3333333333333333,0.2,12.4,3.0,2.0
90.0,314,50,0.0,1.8,2.08,2.8,90.0,True,90.0,1.7,1.3333333333333333,7,90.0,2.0,2.3333333333333335,2.0,4.333333333333333,0.2,2.6,2.6,0.0,0.2,10.6,5.0,3.0
90.0,314,50,0.0,1.6,2.2399999999999998,3.0,90.0,False,90.0,2.3000000000000003,2.0,8,90.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,7.666666666666667,0.2,2.6,2.6,0.0,0.2,12.0,3.0,2.0
90.0,314,50,0.0,2.0,2.4799999999999995,1.8,90.0,True,90.0,3.1999999999999997,2.3333333333333335,9,90.0,4.0,2.0,4.0,12.0,0.0,3.0,3.0,0.0,0.0,9.0,3.0,7.0
90.0,314,50,0.3333333333333333,1.8,2.5,3.0,90.0,False,90.0,3.1,4.0,10,90.0,3.6666666666666665,1.0,3.6666666666666665,20.0,0.2,3.0,3.0,0.3333333333333333,0.2,12.8,3.0,2.0
90.0,314,50,0.3333333333333333,1.6,2.74,3.2,90.0,True,90.0,2.5666666666666664,3.6666666666666665,11,90.0,3.3333333333333335,1.3333333333333333,3.3333333333333335,16.333333333333332,0.2,3.4,3.4,0.3333333333333333,0.2,14.4,3.0,5.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,315,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,339,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,43,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,43,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,43,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,339,43,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,340,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,341,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,341,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,341,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
30.0,341,40,0.0,0.25,0.5,0.75,22.5,False,30.0,0.6666666666666666,1.0,4,22.5,1.0,0.3333333333333333,1.0,5.0,0.0,0.75,0.75,0.0,0.0,3.75,3.0,3.0
60.0,341,40,0.0,0.4,1.1800000000000002,1.2,36.0,True,60.0,1.9666666666666668,2.0,5,36.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,12.666666666666666,0.0,1.6,1.6,0.0,0.0,7.6,3.0,2.0
90.0,341,40,0.0,0.8,1.7600000000000002,1.6,54.0,True,90.0,2.9333333333333336,2.6666666666666665,6,54.0,3.6666666666666665,1.3333333333333333,3.6666666666666665,16.666666666666668,0.0,2.2,2.2,0.0,0.0,10.0,3.0,1.0
90.0,341,40,0.0,1.2,1.98,1.8,72.0,False,90.0,2.6333333333333333,2.0,7,72.0,3.0,1.6666666666666667,3.0,13.0,0.0,2.4,2.4,0.0,0.0,10.8,3.0,1.0
90.0,341,40,0.0,1.6,2.1,2.0,90.0,True,90.0,1.5333333333333332,1.3333333333333333,8,90.0,1.6666666666666667,2.0,1.6666666666666667,5.666666666666667,0.0,2.6,2.6,0.0,0.0,11.0,3.0,0.0
60.0,341,40,0.0,1.4,1.7,1.4,72.0,False,60.0,0.5666666666666668,0.6666666666666666,9,72.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,2.0,2.0,0.0,0.0,8.0,3.0,0.0
30.0,341,40,0.0,1.2,0.9199999999999999,0.8,54.0,False,30.0,0.19999999999999998,0.3333333333333333,10,54.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,3.4,3.0,0.0
0.0,341,40,0.0,0.8,0.34,0.4,36.0,True,0.0,0.0,0.0,11,36.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,3.0,0.0
90.0,366,55,0.0,2.0,1.4,1.0,90.0,False,90.0,1.4,1.0,1,90.0,1.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,1.0
90.0,366,55,0.0,2.0,1.4,1.0,90.0,True,90.0,1.4,1.0,2,90.0,1.0,2.0,1.0,7.5,0.0,1.0,1.0,0.0,0.0,7.5,5.0,8.0
90.0,366,55,0.6666666666666666,1.3333333333333333,1.5,3.3333333333333335,90.0,False,90.0,1.5,3.3333333333333335,3,90.0,1.0,1.3333333333333333,1.0,14.666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,14.666666666666666,3.0,6.0
90.0,366,55,0.6666666666666666,1.0,1.2249999999999999,4.0,90.0,True,90.0,1.1666666666666667,5.0,4,90.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,18.333333333333332,0.5,0.75,0.75,0.6666666666666666,0.5,15.75,3.0,2.0
90.0,366,55,0.6666666666666666,1.0,1.22,3.6,90.0,False,90.0,1.0999999999999999,5.333333333333333,5,90.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,19.666666666666668,0.4,0.8,0.8,0.6666666666666666,0.4,14.8,3.0,2.0
90.0,366,55,0.0,1.0,1.8599999999999999,3.8,90.0,False,90.0,2.0666666666666664,3.3333333333333335,6,90.0,2.0,1.0,2.0,17.0,0.4,1.6,1.6,0.3333333333333333,0.4,17.4,3.0,0.0
60.0,366,55,0.0,0.6,1.5799999999999998,3.6,72.0,True,60.0,1.933333333333333,1.3333333333333333,7,72.0,2.0,1.0,2.0,10.666666666666666,0.4,1.4,1.4,0.0,0.4,16.0,3.0,0.0
30.0,366,54,0.0,0.6,1.2399999999999998,2.0,54.0,False,30.0,1.5333333333333332,0.6666666666666666,8,54.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,7.0,0.2,1.2,1.2,0.0,0.0,10.2,3.0,0.0
0.0,366,54,0.0,0.6,1.16,0.8,36.0,True,0.0,0.0,0.0,9,36.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,6.4,3.0,0.0
0.0,366,54,0.0,0.4,0.9199999999999999,0.4,18.0,False,0.0,0.0,0.0,10,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,0.0
0.0,366,54,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,367,45,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,367,45,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,367,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,367,44,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,367,44,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,367,43,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
30.0,367,43,0.0,0.4,0.62,0.4,18.0,True,30.0,1.0333333333333334,0.6666666666666666,7,18.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,5.333333333333333,0.0,0.8,0.8,0.0,0.0,3.2,3.0,1.0
60.0,367,43,0.0,0.8,0.9199999999999999,0.6,36.0,False,60.0,1.5333333333333332,1.0,8,36.0,2.0,1.3333333333333333,2.0,8.333333333333334,0.0,1.2,1.2,0.0,0.0,5.0,3.0,2.0
90.0,367,43,0.0,1.4,1.6800000000000002,1.0,54.0,True,90.0,2.8000000000000003,1.6666666666666667,9,54.0,3.6666666666666665,2.3333333333333335,3.6666666666666665,12.0,0.0,2.2,2.2,0.0,0.0,7.2,3.0,7.0
90.0,367,43,0.0,1.4,1.9600000000000002,2.4,72.0,False,90.0,2.2333333333333334,3.3333333333333335,10,72.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,15.333333333333334,0.2,2.8,2.8,0.3333333333333333,0.0,12.4,4.0,7.0
90.0,367,43,0.0,2.0,2.78,3.8,90.0,True,90.0,3.0999999999999996,5.333333333333333,11,90.0,3.6666666666666665,2.0,3.6666666666666665,15.0,0.2,3.4,3.4,0.3333333333333333,0.0,14.0,3.0,0.0
0.0,368,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,368,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,368,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,369,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,369,39,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,399,55,0.0,0.0,0.0,0.0,90.0,True,90.0,0.0,0.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
0.0,399,54,0.0,0.0,0.0,0.0,90.0,False,90.0,0.0,0.0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
0.0,399,54,0.0,0.0,0.0,0.0,90.0,True,90.0,0.0,0.0,3,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,67.5,False,60.0,0.0,0.0,4,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,5.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,54.0,True,30.0,0.0,0.0,5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,36.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,18.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,399,53,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,50,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,50,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,400,49,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,49,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,48,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,48,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,48,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,400,48,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,400,48,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,401,40,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
